#=============================================================================#
# Testing: NanoTimeRandom (2022-02-18 09:54)                                  #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.39e+07  | 729985754|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|  13|    100000|     100|0.60407720|  PASSED  
          sts_serial|  14|    100000|     100|0.84500628|  PASSED  
          sts_serial|  14|    100000|     100|0.95007106|  PASSED  
          sts_serial|  15|    100000|     100|0.34423028|  PASSED  
          sts_serial|  15|    100000|     100|0.38587511|  PASSED  
          sts_serial|  16|    100000|     100|0.09060059|  PASSED  
          sts_serial|  16|    100000|     100|0.47052403|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.66814926|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.79785354|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.85743933|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.53713361|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.65392082|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.64808577|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.38138660|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.97317824|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.20813493|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.04215487|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.72904951|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.99835134|   WEAK   
rgb_minimum_distance|   2|     10000|    1000|0.10376190|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.90688500|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.61526484|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.55472946|  PASSED  
    rgb_permutations|   2|    100000|     100|0.07065984|  PASSED  
    rgb_permutations|   3|    100000|     100|0.50171934|  PASSED  
    rgb_permutations|   4|    100000|     100|0.43863996|  PASSED  
    rgb_permutations|   5|    100000|     100|0.84195810|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.58804205|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.37740897|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.11910521|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.07500662|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.13431147|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.81955337|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.55516587|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.53878983|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.25517769|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.71077857|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.52499758|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.97625945|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.10743489|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.45839732|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.44723788|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.01263348|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.02963265|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.35443209|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.01446124|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.80526237|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.58839276|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.35739416|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.50975217|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.76369516|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.09216561|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.18320957|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.76972265|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.53205888|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.94069562|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.73133214|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.86810913|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.34697269|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.58837548|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.33984398|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.89620166|  PASSED  
             dab_dct| 256|     50000|       1|0.12228650|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.20010870|  PASSED  
        dab_filltree|  32|  15000000|       1|0.89347898|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.07073816|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.92321485|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.96609910|  PASSED  
#=============================================================================#
# Summary: PASSED=111, WEAK=3, FAILED=0                                       #
#          235.031,422 MB of random data created with 71,493 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:54:47                                                            #
#=============================================================================#
#=============================================================================#
# Testing: MT19937_64Random (2022-02-18 16:39)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.02e+07  |3778126736|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.88929902|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.45486659|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.98538622|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.79427273|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.40337374|  PASSED  
        diehard_opso|   0|   2097152|     100|0.76089921|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.31138221|  PASSED  
         diehard_dna|   0|   2097152|     100|0.61172756|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.82565209|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.16587410|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.94334354|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.79907832|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.43916516|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.52772847|  PASSED  
        diehard_sums|   0|       100|     100|0.08235847|  PASSED  
        diehard_runs|   0|    100000|     100|0.14296989|  PASSED  
        diehard_runs|   0|    100000|     100|0.40780463|  PASSED  
       diehard_craps|   0|    200000|     100|0.65701807|  PASSED  
       diehard_craps|   0|    200000|     100|0.31087648|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.43731932|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.34154250|  PASSED  
         sts_monobit|   1|    100000|     100|0.70023047|  PASSED  
            sts_runs|   2|    100000|     100|0.56159771|  PASSED  
          sts_serial|   1|    100000|     100|0.98119730|  PASSED  
          sts_serial|   2|    100000|     100|0.24487107|  PASSED  
          sts_serial|   3|    100000|     100|0.78332385|  PASSED  
          sts_serial|   3|    100000|     100|0.63478422|  PASSED  
          sts_serial|   4|    100000|     100|0.63886112|  PASSED  
          sts_serial|   4|    100000|     100|0.82232267|  PASSED  
          sts_serial|   5|    100000|     100|0.75868446|  PASSED  
          sts_serial|   5|    100000|     100|0.67890458|  PASSED  
          sts_serial|   6|    100000|     100|0.80435748|  PASSED  
          sts_serial|   6|    100000|     100|0.04246403|  PASSED  
          sts_serial|   7|    100000|     100|0.99077407|  PASSED  
          sts_serial|   7|    100000|     100|0.57042203|  PASSED  
          sts_serial|   8|    100000|     100|0.74913879|  PASSED  
          sts_serial|   8|    100000|     100|0.58751962|  PASSED  
          sts_serial|   9|    100000|     100|0.73772643|  PASSED  
          sts_serial|   9|    100000|     100|0.95372333|  PASSED  
          sts_serial|  10|    100000|     100|0.90092850|  PASSED  
          sts_serial|  10|    100000|     100|0.98071494|  PASSED  
          sts_serial|  11|    100000|     100|0.52079536|  PASSED  
          sts_serial|  11|    100000|     100|0.90780178|  PASSED  
          sts_serial|  12|    100000|     100|0.36739250|  PASSED  
          sts_serial|  12|    100000|     100|0.72700170|  PASSED  
          sts_serial|  13|    100000|     100|0.75893921|  PASSED  
          sts_serial|  13|    100000|     100|0.96259401|  PASSED  
          sts_serial|  14|    100000|     100|0.89520410|  PASSED  
          sts_serial|  14|    100000|     100|0.40019142|  PASSED  
          sts_serial|  15|    100000|     100|0.99693047|   WEAK   
          sts_serial|  15|    100000|     100|0.49423809|  PASSED  
          sts_serial|  16|    100000|     100|0.33909120|  PASSED  
          sts_serial|  16|    100000|     100|0.57812862|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.70372541|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.47656769|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.71706421|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.56955518|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.77072141|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.03542224|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.98449292|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.84362144|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.52074359|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.91688331|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.60345318|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.92505700|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.99860359|   WEAK   
rgb_minimum_distance|   3|     10000|    1000|0.62218220|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.37610747|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.14584059|  PASSED  
    rgb_permutations|   2|    100000|     100|0.99597241|   WEAK   
    rgb_permutations|   3|    100000|     100|0.00151707|   WEAK   
    rgb_permutations|   4|    100000|     100|0.23035481|  PASSED  
    rgb_permutations|   5|    100000|     100|0.91322904|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.70810664|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.44747229|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.15656472|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.55339562|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.48495374|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.68765426|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.50340604|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.46247902|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.87549741|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.02350762|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.54387070|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.61750258|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.03652133|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.80898469|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.28987352|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.67046047|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.97696238|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.71041807|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.99764498|   WEAK   
      rgb_lagged_sum|  19|   1000000|     100|0.70032706|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.19989574|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.23359347|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.46663008|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.60263235|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.61609770|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.76631278|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.97777818|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.45568400|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.97163964|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.19174616|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.57873610|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.25922618|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.69561387|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.11453034|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.75073113|  PASSED  
             dab_dct| 256|     50000|       1|0.24172480|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.64243719|  PASSED  
        dab_filltree|  32|  15000000|       1|0.75006145|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.20088122|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.82834582|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.00262847|   WEAK   
#=============================================================================#
# Summary: PASSED=108, WEAK=6, FAILED=0                                       #
#          235.031,211 MB of random data created with 72,586 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:53:57                                                            #
#=============================================================================#
#=============================================================================#
# Testing: XOR32ShiftRandom (2022-02-18 17:33)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.38e+07  | 544591734|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.59578751|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.30008331|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.00000000|  FAILED  
    diehard_rank_6x8|   0|    100000|     100|0.46494032|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.59169597|  PASSED  
        diehard_opso|   0|   2097152|     100|0.77502863|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.36502959|  PASSED  
         diehard_dna|   0|   2097152|     100|0.77042795|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.05268310|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.16603684|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.00000000|  FAILED  
    diehard_2dsphere|   2|      8000|     100|0.00000000|  FAILED  
    diehard_3dsphere|   3|      4000|     100|0.05885062|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.03769203|  PASSED  
        diehard_sums|   0|       100|     100|0.01420024|  PASSED  
        diehard_runs|   0|    100000|     100|0.67123164|  PASSED  
        diehard_runs|   0|    100000|     100|0.99758630|   WEAK   
       diehard_craps|   0|    200000|     100|0.43790992|  PASSED  
       diehard_craps|   0|    200000|     100|0.42830825|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.08706842|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.52529786|  PASSED  
         sts_monobit|   1|    100000|     100|0.08192701|  PASSED  
            sts_runs|   2|    100000|     100|0.02481626|  PASSED  
          sts_serial|   1|    100000|     100|0.31207881|  PASSED  
          sts_serial|   2|    100000|     100|0.01712212|  PASSED  
          sts_serial|   3|    100000|     100|0.40346110|  PASSED  
          sts_serial|   3|    100000|     100|0.98663907|  PASSED  
          sts_serial|   4|    100000|     100|0.99727512|   WEAK   
          sts_serial|   4|    100000|     100|0.10392354|  PASSED  
          sts_serial|   5|    100000|     100|0.55383046|  PASSED  
          sts_serial|   5|    100000|     100|0.27558468|  PASSED  
          sts_serial|   6|    100000|     100|0.09138138|  PASSED  
          sts_serial|   6|    100000|     100|0.19652120|  PASSED  
          sts_serial|   7|    100000|     100|0.86035043|  PASSED  
          sts_serial|   7|    100000|     100|0.34371494|  PASSED  
          sts_serial|   8|    100000|     100|0.03771326|  PASSED  
          sts_serial|   8|    100000|     100|0.00222723|   WEAK   
          sts_serial|   9|    100000|     100|0.00687430|  PASSED  
          sts_serial|   9|    100000|     100|0.29205244|  PASSED  
          sts_serial|  10|    100000|     100|0.23498459|  PASSED  
          sts_serial|  10|    100000|     100|0.44712430|  PASSED  
          sts_serial|  11|    100000|     100|0.66747908|  PASSED  
          sts_serial|  11|    100000|     100|0.00454641|   WEAK   
          sts_serial|  12|    100000|     100|0.13364868|  PASSED  
          sts_serial|  12|    100000|     100|0.25138192|  PASSED  
          sts_serial|  13|    100000|     100|0.09712303|  PASSED  
          sts_serial|  13|    100000|     100|0.95163275|  PASSED  
          sts_serial|  14|    100000|     100|0.03286236|  PASSED  
          sts_serial|  14|    100000|     100|0.21463112|  PASSED  
          sts_serial|  15|    100000|     100|0.63319533|  PASSED  
          sts_serial|  15|    100000|     100|0.25042455|  PASSED  
          sts_serial|  16|    100000|     100|0.64621279|  PASSED  
          sts_serial|  16|    100000|     100|0.94934133|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.00000000|  FAILED  
         rgb_bitdist|   2|    100000|     100|0.06134654|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.01258389|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.56708694|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.44819665|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.41132467|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.54859240|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.15784284|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.00803970|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.97090471|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.60514576|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.01129428|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.41552443|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.94157818|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.72249880|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.13796747|  PASSED  
    rgb_permutations|   2|    100000|     100|0.74075199|  PASSED  
    rgb_permutations|   3|    100000|     100|0.06128168|  PASSED  
    rgb_permutations|   4|    100000|     100|0.72890569|  PASSED  
    rgb_permutations|   5|    100000|     100|0.16394535|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.66504086|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.33161856|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.68674878|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.57029046|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.30906697|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.69474442|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.67949565|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.84886055|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.50696778|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.99062355|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.19879575|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.75111912|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.29836692|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.79567907|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.50055652|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.53920384|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.85699485|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.43606535|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.52380312|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.46613208|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.24405453|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.18161994|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.41109436|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.62393918|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.18040091|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.40603880|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.94833995|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.46399417|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.76946354|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.11786193|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.88565020|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.73724814|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.66093236|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.00165401|   WEAK   
     dab_bytedistrib|   0|  51200000|       1|0.38014808|  PASSED  
             dab_dct| 256|     50000|       1|0.39979811|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.59676587|  PASSED  
        dab_filltree|  32|  15000000|       1|0.68366612|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.01054713|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.00462426|   WEAK   
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|1.00000000|  FAILED  
#=============================================================================#
# Summary: PASSED=103, WEAK=6, FAILED=5                                       #
#          235.031,180 MB of random data created with 79,443 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:49:18                                                            #
#=============================================================================#
#=============================================================================#
# Testing: XOR64ShiftRandom (2022-02-18 18:22)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.40e+07  |3417713311|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.07265472|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.69216048|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.23788992|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.77199200|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.72075046|  PASSED  
        diehard_opso|   0|   2097152|     100|0.83007729|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.51682308|  PASSED  
         diehard_dna|   0|   2097152|     100|0.20180581|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.23592158|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.34942145|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.61642584|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.88781480|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.85497098|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.24945643|  PASSED  
        diehard_sums|   0|       100|     100|0.04584142|  PASSED  
        diehard_runs|   0|    100000|     100|0.74714409|  PASSED  
        diehard_runs|   0|    100000|     100|0.15390663|  PASSED  
       diehard_craps|   0|    200000|     100|0.93543050|  PASSED  
       diehard_craps|   0|    200000|     100|0.46048276|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.19034050|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.19380185|  PASSED  
         sts_monobit|   1|    100000|     100|0.37374528|  PASSED  
            sts_runs|   2|    100000|     100|0.77734478|  PASSED  
          sts_serial|   1|    100000|     100|0.75844904|  PASSED  
          sts_serial|   2|    100000|     100|0.23427409|  PASSED  
          sts_serial|   3|    100000|     100|0.38346314|  PASSED  
          sts_serial|   3|    100000|     100|0.95811542|  PASSED  
          sts_serial|   4|    100000|     100|0.58530558|  PASSED  
          sts_serial|   4|    100000|     100|0.14157397|  PASSED  
          sts_serial|   5|    100000|     100|0.20721573|  PASSED  
          sts_serial|   5|    100000|     100|0.17041612|  PASSED  
          sts_serial|   6|    100000|     100|0.07962969|  PASSED  
          sts_serial|   6|    100000|     100|0.22305806|  PASSED  
          sts_serial|   7|    100000|     100|0.46525342|  PASSED  
          sts_serial|   7|    100000|     100|0.65690362|  PASSED  
          sts_serial|   8|    100000|     100|0.47996670|  PASSED  
          sts_serial|   8|    100000|     100|0.95850627|  PASSED  
          sts_serial|   9|    100000|     100|0.15215183|  PASSED  
          sts_serial|   9|    100000|     100|0.16768705|  PASSED  
          sts_serial|  10|    100000|     100|0.97345119|  PASSED  
          sts_serial|  10|    100000|     100|0.16894568|  PASSED  
          sts_serial|  11|    100000|     100|0.19313566|  PASSED  
          sts_serial|  11|    100000|     100|0.00986789|  PASSED  
          sts_serial|  12|    100000|     100|0.06511006|  PASSED  
          sts_serial|  12|    100000|     100|0.75008111|  PASSED  
          sts_serial|  13|    100000|     100|0.06116435|  PASSED  
          sts_serial|  13|    100000|     100|0.30262430|  PASSED  
          sts_serial|  14|    100000|     100|0.10706650|  PASSED  
          sts_serial|  14|    100000|     100|0.91391625|  PASSED  
          sts_serial|  15|    100000|     100|0.40413931|  PASSED  
          sts_serial|  15|    100000|     100|0.94203594|  PASSED  
          sts_serial|  16|    100000|     100|0.94837391|  PASSED  
          sts_serial|  16|    100000|     100|0.24979067|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.03266597|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.68001496|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.14347555|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.26090378|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.26833316|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.11869202|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.93799239|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.73417554|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.65985707|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.48632391|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.17598153|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.46799352|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.84476528|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.98250571|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.79910389|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.02949325|  PASSED  
    rgb_permutations|   2|    100000|     100|0.70177820|  PASSED  
    rgb_permutations|   3|    100000|     100|0.42218066|  PASSED  
    rgb_permutations|   4|    100000|     100|0.19160681|  PASSED  
    rgb_permutations|   5|    100000|     100|0.55122722|  PASSED  
